group_cn,group_lat,family_cn,family_lat,genus_cn,genus_lat,species_cn,species_lat,author,is_exotic,notes
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,長行天南星,Arisaema consanguineum,Schott,False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,臺灣天南星,Arisaema formosanum,(Hayata) Hayata,False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,頂珠天南星,Arisaema globiceps,"T.C. Hsu, W.J. Huang & S.W.Chung",False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,毛筆天南星,Arisaema grapsospadix,Hayata,False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,羽葉天南星,Arisaema heterophyllum,Blume,False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,宜蘭天南星,Arisaema ilanense,J.C.Wang,False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,線花天南星,Arisaema matsudae,Hayata,False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,南仁山天南星,Arisaema nanjenense,T.C.Huang & M.J.Wu,False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,申跋,Arisaema ringens,(Thunb.) Schott,False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,蓬萊天南星,Arisaema taiwanense,J.Murata,False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,短梗天南星,Arisaema taiwanense var. brevipedunculatum,J.Murata,False,
被子植物,Angiosperm,天南星科,Araceae,天南星屬,Arisaema,東臺天南星,Arisaema thunbergii subsp. autumnale,"J.C.Wang, J.Murata & H.Ohashi",False,
被子植物,Angiosperm,天南星科,Araceae,芋屬,Colocasia,芋,Colocasia esculenta,(L.) Schott,True,
被子植物,Angiosperm,天南星科,Araceae,芋屬,Colocasia,檳榔芋,Colocasia esculenta var. antiquorum,(Schott) C.E. Hubb. & Rehder,True,
被子植物,Angiosperm,天南星科,Araceae,芋屬,Colocasia,臺灣青芋,Colocasia formosana,Hayata,False,
被子植物,Angiosperm,天南星科,Araceae,芋屬,Colocasia,大野芋,Colocasia gigantea,(Blume) Hook.f.,True,
被子植物,Angiosperm,天南星科,Araceae,芋屬,Colocasia,紫芋,Colocasia tonoimo,Nakai,True,
被子植物,Angiosperm,天南星科,Araceae,花葉萬年青屬,Dieffenbachia,黛粉葉,Dieffenbachia maculata,(G.Lodd.) Sweet,True,
被子植物,Angiosperm,天南星科,Araceae,花葉萬年青屬,Dieffenbachia,白玉黛粉葉,Dieffenbachia picta,Schott,True,
被子植物,Angiosperm,天南星科,Araceae,拎樹藤屬,Epipremnum,黃金葛,Epipremnum aureum,(Linden & André) G.S.Bunting,True,
被子植物,Angiosperm,天南星科,Araceae,拎樹藤屬,Epipremnum,臺灣拎樹藤,Epipremnum formosanum,Hayata,False,
被子植物,Angiosperm,天南星科,Araceae,拎樹藤屬,Epipremnum,拎樹藤,Epipremnum pinnatum,(L.) Engl.,False,
被子植物,Angiosperm,天南星科,Araceae,扁葉芋屬,Homalomena,基隆扁葉芋,Homalomena kelungensis,Hayata,False,
被子植物,Angiosperm,天南星科,Araceae,扁葉芋屬,Homalomena,菲律賓扁葉芋,Homalomena philippinensis,Engl.,False,
被子植物,Angiosperm,天南星科,Araceae,疏根萍屬,Landoltia,紫萍,Landoltia punctata,(G.Mey.) Les & D.J.Crawford,False,
被子植物,Angiosperm,天南星科,Araceae,青萍屬,Lemna,青萍,Lemna aequinoctialis,Welw.,False,
被子植物,Angiosperm,天南星科,Araceae,青萍屬,Lemna,品藻 / 品萍,Lemna trisulca,L.,False,品萍
被子植物,Angiosperm,天南星科,Araceae,喜林芋屬,Philodendron,細裂蔓綠絨,Philodendron angustisectum,Engl.,True,
被子植物,Angiosperm,天南星科,Araceae,喜林芋屬,Philodendron,心葉蔓綠絨,Philodendron hederaceum,(Jacq.) Schott,True,
被子植物,Angiosperm,天南星科,Araceae,喜林芋屬,Philodendron,箭葉蔓綠絨,Philodendron sanguineum,Regel,True,
被子植物,Angiosperm,天南星科,Araceae,半夏屬,Pinellia,半夏,Pinellia ternata,(Thunb.) Makino,False,
被子植物,Angiosperm,天南星科,Araceae,大萍屬,Pistia,大萍,Pistia stratiotes,L.,True,
被子植物,Angiosperm,天南星科,Araceae,假柚葉藤屬,Pothoidium,假柚葉藤,Pothoidium lobbianum,Schott,False,
被子植物,Angiosperm,天南星科,Araceae,柚葉藤屬,Pothos,柚葉藤,Pothos chinensis,(Raf.) Merr.,False,
被子植物,Angiosperm,天南星科,Araceae,目賊芋屬,Remusatia,臺灣目賊芋,Remusatia vivipara,(Roxb.) Schott,False,
被子植物,Angiosperm,天南星科,Araceae,目賊芋屬,Remusatia,雲南岩芋,Remusatia yunnanensis,(H.Li & A.Hay) A.Hay,False,
被子植物,Angiosperm,天南星科,Araceae,莉牟芋屬,Rhaphidophora,香港針房藤,Rhaphidophora hongkongensis,Schott,False,
被子植物,Angiosperm,天南星科,Araceae,莉牟芋屬,Rhaphidophora,琉球針房藤,Rhaphidophora liukiuensis,Hatus.,False,
被子植物,Angiosperm,天南星科,Araceae,落檐屬,Schismatoglottis,蘭嶼芋,Schismatoglottis kotoensis,"(Hayata) T.C. Huang, J.Y. Hsiao & Z.Y. Yeh",False,
被子植物,Angiosperm,天南星科,Araceae,浮萍屬,Spirodela,水萍,Spirodela polyrhiza,(L.) Schleid.,False,
被子植物,Angiosperm,天南星科,Araceae,合果芋屬,Syngonium,合果芋,Syngonium podophyllum,Schott,True,
被子植物,Angiosperm,天南星科,Araceae,土半夏屬,Typhonium,土半夏,Typhonium blumei,Nicolson & Sivad.,False,
被子植物,Angiosperm,天南星科,Araceae,土半夏屬,Typhonium,金慈姑,Typhonium roxburghii,Schott,True,
被子植物,Angiosperm,天南星科,Araceae,無根萍屬,Wolffia,無根萍,Wolffia globosa,(Roxb.) Hartog & Plas,False,
被子植物,Angiosperm,天南星科,Araceae,千年芋屬,Xanthosoma,千年芋,Xanthosoma sagittifolium,(L.) Schott,True,
被子植物,Angiosperm,天南星科,Araceae,千年芋屬,Xanthosoma,紫柄千年芋,Xanthosoma violaceum,Schott,True,
被子植物,Angiosperm,天南星科,Araceae,馬蹄蓮屬,Zantedeschia,黃花馬蹄蓮,Zantedeschia elliottiana,(W.Watson) Engl.,True,
被子植物,Angiosperm,澤瀉科,Alismataceae,澤瀉屬,Alisma,澤瀉,Alisma canaliculatum,A.Braun & C.D.Bouché,False,
被子植物,Angiosperm,澤瀉科,Alismataceae,水澤瀉屬,Aquarius,心葉齒果澤瀉,Aquarius cordifolius,(L.) Christenh. & Byng,True,
被子植物,Angiosperm,澤瀉科,Alismataceae,圓葉澤瀉屬,Caldesia,圓葉澤瀉,Caldesia grandis,Sam.,False,
被子植物,Angiosperm,澤瀉科,Alismataceae,水金英屬,Hydrocleys,水金英,Hydrocleys nymphoides,(Willd.) Buchenau,True,
被子植物,Angiosperm,澤瀉科,Alismataceae,水罌粟屬,Limnocharis,黃花藺,Limnocharis flava,(L.) Buchenau,True,
被子植物,Angiosperm,澤瀉科,Alismataceae,慈菇屬,Sagittaria,臺灣冠果草,Sagittaria guayanensis Kunth ssp. lappula,(D. Don) Bogin,False,
被子植物,Angiosperm,澤瀉科,Alismataceae,慈菇屬,Sagittaria,蒙特登慈菇,Sagittaria montevidensis,Cham. & Schltdl.,True,
被子植物,Angiosperm,澤瀉科,Alismataceae,慈菇屬,Sagittaria,瓜皮草,Sagittaria pygmaea,Miq.,False,
被子植物,Angiosperm,澤瀉科,Alismataceae,慈菇屬,Sagittaria,慈菇/三腳剪,Sagittaria trifolia,L.,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,簀藻屬,Blyxa,瘤果簀藻,Blyxa aubertii,Rich.,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,簀藻屬,Blyxa,臺灣簀藻,Blyxa echinosperma,(C.B.Clarke) Hook.f.,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,簀藻屬,Blyxa,日本簀藻,Blyxa japonica,(Miq.) Maxim. ex Asch. & Gürke,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,水蘊草屬,Egeria,水蘊草,Egeria densa,Planch.,True,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,鹽藻屬,Halophila,貝氏鹽藻 / 貝克鹽藻,Halophila beccari,Asch.,False,貝克鹽藻
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,鹽藻屬,Halophila,毛葉鹽藻,Halophila decipiens,Ostenf.,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,鹽藻屬,Halophila,卵葉鹽藻,Halophila ovalis,(R.Br.) Hook.f.,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,水王孫屬,Hydrilla,水王孫,Hydrilla verticillata,(L.f.) Royle,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,水鱉屬,Hydrocharis,水鱉,Hydrocharis dubia,(Blume) Backer,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,南美海綿屬,Limnobium,美洲水鱉,Limnobium laevigatum,(Humb. & Bonpl. ex Willd.) Heine,True,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,茨藻/拂尾藻屬,Najas,士林拂尾藻,Najas ancistrocarpa,A.Braun ex Magnus,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,茨藻/拂尾藻屬,Najas,高雄茨藻,Najas browniana,Rendle,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,茨藻/拂尾藻屬,Najas,日本茨藻,Najas gracillima,(A.Braun ex Engelm.) Magnus,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,茨藻/拂尾藻屬,Najas,拂尾藻,Najas graminea,Delile,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,茨藻/拂尾藻屬,Najas,印度茨藻,Najas indica,(Willd.) Cham.,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,茨藻/拂尾藻屬,Najas,大茨藻,Najas marina,L.,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,茨藻/拂尾藻屬,Najas,小茨藻,Najas minor,All.,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,水車前屬,Ottelia,水車前,Ottelia alismoides,(L.) Pers.,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,泰來藻屬,Thalassia,泰來藻,Thalassia hemprichii,(Ehrenb.) Asch.,False,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,苦草屬,Vallisneria,美洲苦草,Vallisneria americana,Michx.,True,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,苦草屬,Vallisneria,大苦草,Vallisneria gigantea,Graebn.,True,
被子植物,Angiosperm,水鱉科,Hydrocharitaceae,苦草屬,Vallisneria,旋葉苦草,Vallisneria spiralis,L.,True,
被子植物,Angiosperm,水蕹科,Aponogetonaceae,水蕹屬,Aponogeton,水蕹,Aponogeton taiwanensis,Masam.,False,
被子植物,Angiosperm,甘藻科,Zosteraceae,甘藻屬,Zostera,甘藻,Zostera japonica,Asch. & Graebn.,False,
被子植物,Angiosperm,眼子菜科,Potamogetonaceae,眼子菜屬,Potamogeton,馬藻,Potamogeton crispus,L.,False,
被子植物,Angiosperm,眼子菜科,Potamogetonaceae,眼子菜屬,Potamogeton,冠果眼子菜,Potamogeton cristatus,Regel & Maack,False,
被子植物,Angiosperm,眼子菜科,Potamogetonaceae,眼子菜屬,Potamogeton,異匙葉藻,Potamogeton distinctus,A.Benn.,False,
被子植物,Angiosperm,眼子菜科,Potamogetonaceae,眼子菜屬,Potamogeton,馬克眼子菜,Potamogeton maackianus,A.Benn.,False,
被子植物,Angiosperm,眼子菜科,Potamogetonaceae,眼子菜屬,Potamogeton,匙葉眼子菜,Potamogeton malaianus,Miq.,False,
被子植物,Angiosperm,眼子菜科,Potamogetonaceae,眼子菜屬,Potamogeton,眼子菜 / 八蕊眼子菜,Potamogeton octandrus,Poir.,False,八蕊眼子菜
被子植物,Angiosperm,眼子菜科,Potamogetonaceae,眼子菜屬,Potamogeton,線葉藻,Potamogeton oxyphyllus,Miq.,False,
被子植物,Angiosperm,眼子菜科,Potamogetonaceae,眼子菜屬,Potamogeton,柳絲藻,Potamogeton pusillus,L.,False,
被子植物,Angiosperm,眼子菜科,Potamogetonaceae,篦齒眼子菜屬,Stuckenia,龍鬚草,Stuckenia pectinata,(L.) Börner,False,
被子植物,Angiosperm,眼子菜科,Potamogetonaceae,角果藻屬,Zannichellia,角果藻,Zannichellia palustris,L.,False,
被子植物,Angiosperm,流蘇菜科,Ruppiaceae,流蘇菜屬,Ruppia,流蘇菜,Ruppia maritima,L.,False,
被子植物,Angiosperm,絲粉藻科,Cymodoceaceae,二葯藻屬,Halodule,線葉二葯藻,Halodule pinifolia,(Miki) Hartog,False,
被子植物,Angiosperm,絲粉藻科,Cymodoceaceae,二葯藻屬,Halodule,單脈二葯藻,Halodule uninervis,(Forssk.) Asch.,False,
被子植物,Angiosperm,櫻井草科,Petrosaviaceae,櫻井草屬,Petrosavia,櫻井草 / 無葉蓮,Petrosavia sakuraii,(Makino) J.J.Sm. ex Steenis,False,無葉蓮
被子植物,Angiosperm,沼金花科/納茜菜科,Nartheciaceae,粉條兒菜屬,Aletris,臺灣粉條兒菜,Aletris formosana,(Hayata) Makino & Nemoto,False,
被子植物,Angiosperm,沼金花科/納茜菜科,Nartheciaceae,粉條兒菜屬,Aletris,短柄粉條兒菜,Aletris scopulorum,Dunn,False,
被子植物,Angiosperm,沼金花科/納茜菜科,Nartheciaceae,粉條兒菜屬,Aletris,束心蘭,Aletris spicata,(Thunb.) Franch.,False,
被子植物,Angiosperm,水玉簪科,Burmanniaceae,水玉簪屬,Burmannia,頭花水玉簪,Burmannia championii,Thwaites,False,
被子植物,Angiosperm,水玉簪科,Burmanniaceae,水玉簪屬,Burmannia,透明水玉簪,Burmannia cryptopetala,Makino,False,
被子植物,Angiosperm,水玉簪科,Burmanniaceae,水玉簪屬,Burmannia,紫水玉簪,Burmannia itoana,Makino,False,
被子植物,Angiosperm,水玉簪科,Burmanniaceae,水玉簪屬,Burmannia,琉球水玉簪,Burmannia liukiuensis,Hayata,False,
被子植物,Angiosperm,水玉簪科,Burmanniaceae,小水玉簪屬,Gymnosiphon,小水玉簪,Gymnosiphon aphyllus,Blume,False,
被子植物,Angiosperm,水玉簪科,Burmanniaceae,水玉杯屬,Thismia,黃金水玉杯,Thismia huangii,P.Y.Jiang & T.H.Hsieh,False,
被子植物,Angiosperm,水玉簪科,Burmanniaceae,水玉杯屬,Thismia,臺灣水玉杯,Thismia taiwanensis,"Sheng Z.Yang, R.M.K.Saunders & C.J.Hsu",False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,大薯,Dioscorea alata,L.,True,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,家山藥,Dioscorea batatas,Decne.,True,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,大青薯,Dioscorea benthamii,Prain & Burkill,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,黃獨,Dioscorea bulbifera,L.,True,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,掌葉薯,Dioscorea codonopsidifolia,Kamik.,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,華南薯蕷,Dioscorea collettii,Hook.f.,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,蘭嶼田薯,Dioscorea cumingii,Prain & Burkill,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,恆春薯蕷/戟葉田薯,Dioscorea doryphora,Hance,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,刺薯蕷,Dioscorea esculenta var. spinosa,(J. Roxb. ex Prain & Burkill) R. Knuth,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,蘭嶼薯蕷,Dioscorea flabellifolia,Prain & Burkill,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,福州薯蕷,Dioscorea futschauensis,Uline ex R.Knuth,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,大苦薯,Dioscorea hispida,Dennst.,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,薄葉野山藥,Dioscorea japonica Thunb. var. japonica,,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,細葉野山藥,Dioscorea japonica var. oldhamii,R.Knuth,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,基隆野山藥,Dioscorea japonica var. pseudojaponica,(Hayata) Yamam.,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,圓錐花薯蕷,Dioscorea kaoi,T.S.Liu & T.C.Huang,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,裏白葉薯榔,Dioscorea matsudae,Hayata,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,假山藥薯,Dioscorea persimilis,Prain & Burkill,False,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,薯蕷屬,Dioscorea,非洲薯蕷,Dioscorea sansibarensis,Pax,True,
被子植物,Angiosperm,薯蕷科,Dioscoreaceae,蒟蒻薯屬,Tacca,蒟蒻薯,Tacca leontopetaloides,(L.) Kuntze,True,
被子植物,Angiosperm,霉草科,Triuridaceae,黴草屬,Sciaphila,蘭嶼霉草,Sciaphila arfakiana,Becc.,False,
被子植物,Angiosperm,霉草科,Triuridaceae,黴草屬,Sciaphila,斑點霉草,Sciaphila maculata,Miers,False,
被子植物,Angiosperm,霉草科,Triuridaceae,黴草屬,Sciaphila,多枝霉草,Sciaphila ramosa,Fukuy. & T.Suzuki,False,
被子植物,Angiosperm,霉草科,Triuridaceae,黴草屬,Sciaphila,錫蘭霉草,Sciaphila secundiflora,Thwaites ex Benth.,False,
被子植物,Angiosperm,百部科,Stemonaceae,百部屬,Stemona,百部,Stemona tuberosa,Lour.,False,
被子植物,Angiosperm,露兜樹科,Pandanaceae,山露兜屬,Freycinetia,山露兜 / 山林投,Freycinetia formosana,Hemsl.,False,山林投
被子植物,Angiosperm,露兜樹科,Pandanaceae,露兜樹屬,Pandanus,露兜樹,Pandanus odorifer,(Forssk.) Kuntze,False,
被子植物,Angiosperm,黑葯花科,Melanthiaceae,胡麻花屬,Helonias,臺灣胡麻花,Helonias umbellata,(Baker) N. Tanaka,False,
被子植物,Angiosperm,黑葯花科,Melanthiaceae,七葉一枝花屬,Paris,短瓣球葯隔七葉一枝花,Paris fargesii var. brevipetalata,(T.C.Huang & K.C.Yang) T.C.Huang & K.C.Yang,False,
被子植物,Angiosperm,黑葯花科,Melanthiaceae,七葉一枝花屬,Paris,七葉一枝花,Paris polyphylla Sm. var. polyphylla,,False,華七葉一枝花
被子植物,Angiosperm,黑葯花科,Melanthiaceae,七葉一枝花屬,Paris,狹葉七葉一枝花,Paris polyphylla var. stenophylla,Franch.,False,
被子植物,Angiosperm,黑葯花科,Melanthiaceae,七葉一枝花屬,Paris,臺東七葉一枝花,Paris polyphylla var. taitungensis,(S.S.Ying) S.S.Ying,False,
被子植物,Angiosperm,黑葯花科,Melanthiaceae,延齡草屬,Trillium,延齡草,Trillium tschonoskii,Maxim.,False,
被子植物,Angiosperm,黑葯花科,Melanthiaceae,黎蘆屬,Veratrum,臺灣藜蘆,Veratrum formosanum,O.Loes.,False,
被子植物,Angiosperm,黑葯花科,Melanthiaceae,黎蘆屬,Veratrum,雪山藜蘆,Veratrum shuehshanarum,S.S. Ying,False,
被子植物,Angiosperm,黑葯花科,Melanthiaceae,丫蕊花屬,Ypsilandra,丫蕊花,Ypsilandra thibetica,Franch.,False,
被子植物,Angiosperm,秋水仙科,Colchicaceae,寶鐸花屬,Disporum,臺灣寶鐸花,Disporum kawakamii,Hayata,False,
被子植物,Angiosperm,秋水仙科,Colchicaceae,寶鐸花屬,Disporum,南投寶鐸花,Disporum sessile var. intermedium,(H.Hara) Y.H.Tseng & C.T.Chao,False,
被子植物,Angiosperm,秋水仙科,Colchicaceae,寶鐸花屬,Disporum,山寶鐸花,Disporum shimadae Hayata,Disporum shimadae Hayata,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,土茯苓屬,Heterosmilax,短柱肖菝葜,Heterosmilax yunnanensis,Gagnep.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,阿里山菝葜,Smilax arisanensis,Hayata,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,平柄菝葜,Smilax bockii,Warb.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,假菝葜,Smilax bracteata,C.Presl,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,糙莖菝葜,Smilax bracteata var. verruculosa,(Merr.) T.Koyama,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,菝葜,Smilax china,L.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,裏白菝葜,Smilax corbularia,Kunth,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,宜蘭菝葜,Smilax discotis,Warb.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,細葉菝葜,Smilax elongato-umbellata,Hayata,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,合絲肖菝葜,Smilax gaudichaudiana,Kunth,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,禹餘糧,Smilax glabra,Roxb.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,早田氏菝葜,Smilax hayatae,T.Koyama,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,密刺菝葜,Smilax horridiramula,Hayata,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,海島土茯苓,Smilax insularis,T.C. Hsu & S.W. Chung,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,阿里山土茯苓,Smilax koyamae,T.C. Hsu & S.W. Chung,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,臺灣土茯苓,Smilax lanceifolia,Roxb.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,呂氏菝葜,Smilax luei,T.Koyama,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,巒大菝葜,Smilax menispermoidea,A.DC.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,南投菝葜,Smilax nantoensis,T.Koyama,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,日本菝葜,Smilax nipponica,Miq.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,耳葉菝葜,Smilax ocreata,A.DC.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,大武牛尾菜,Smilax riparia,A.DC.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,臺中土茯苓,Smilax seisuiensis,(Hayata) P.Li & C.X.Fu,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,臺灣山馬薯,Smilax sieboldii,Miq.,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,臺北土茯苓,Smilax taipeiensis,T.C. Hsu & S.W. Chung,False,
被子植物,Angiosperm,菝葜科,Smilacaceae,菝契屬,Smilax,玉山菝葜,Smilax vaginata,Decne.,False,
被子植物,Angiosperm,百合科,Liliaceae,百合屬,Lilium,野百合,Lilium brownii,F.E.Br. ex Miellez,False,
